Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
534426,NNC CCP VB.* NN.* VB.*,6.0,NNC CCP .* .* .*,.* .* VB.* NN.* VB.*,Mixed POS
534427,CCP VB.* NN.* VB.* CC.*,9.0,CCP .* .* .* .*,.* VB.* NN.* VB.* CC.*,Mixed POS
534428,DTC NNC CCB FW CC.*,499.0,DTC NNC CCB .* .*,.* .* .* .* CC.*,Mixed POS
534429,NNC CCB FW CC.* NN.*,1110.0,NNC CCB .* .* .*,.* .* .* CC.* NN.*,Mixed POS
534430,CCB FW CC.* NN.* CC.*,1008.0,CCB .* .* .* .*,.* .* CC.* NN.* CC.*,Mixed POS
534431,FW CCA NN.* CC.* NN.*,148.0,.* CCA .* .* .*,.* .* NN.* CC.* NN.*,Mixed POS
534432,CCA NN.* CC.* NN.* CC.*,86.0,CCA .* .* .* .*,.* NN.* CC.* NN.* CC.*,Mixed POS
534433,NNC CCB NN.* CC.* VB.*,512.0,NNC CCB .* .* .*,.* .* NN.* CC.* VB.*,Mixed POS
534434,CCB NN.* CC.* VB.* NN.*,78.0,CCB .* .* .* .*,.* NN.* CC.* VB.* NN.*,Mixed POS
534435,CCT CC.* PM.* FW CC.*,77.0,CCT .* .* .* .*,.* CC.* PM.* .* CC.*,Mixed POS
534436,NNC CCA VB.* DT.* NN.*,48.0,NNC CCA .* .* .*,.* .* VB.* DT.* NN.*,Mixed POS
534437,CCA VB.* DT.* NNC CCT,29.0,CCA .* .* NNC CCT,.* VB.* DT.* .* .*,Mixed POS
534438,DTC NNC CCT VB.* CC.*,15.0,DTC NNC CCT .* .*,.* .* .* VB.* CC.*,Mixed POS
534439,NNC CCT VB.* CC.* NN.*,71.0,NNC CCT .* .* .*,.* .* VB.* CC.* NN.*,Mixed POS
534440,CCB DT.* FW CC.* NN.*,510.0,CCB .* .* .* .*,.* DT.* .* CC.* NN.*,Mixed POS
534441,FW CCB NN.* DT.* NNC,178.0,.* CCB .* .* NNC,.* .* NN.* DT.* .*,Mixed POS
534442,CCB NN.* DT.* NNC CCT,37.0,CCB .* .* NNC CCT,.* NN.* DT.* .* .*,Mixed POS
534443,NNP DT.* NNC CCT PR.*,6.0,NNP .* NNC CCT .*,.* DT.* .* .* PR.*,Mixed POS
534444,DTC NNC CCT PR.* CC.*,8.0,DTC NNC CCT .* .*,.* .* .* PR.* CC.*,Mixed POS
534445,DTC CDB PMS NN.* NN.*,3.0,DTC CDB PMS .* .*,.* .* .* NN.* NN.*,Mixed POS
534446,CDB PM.* NN.* NN.* CC.*,17.0,CDB .* .* .* .*,.* PM.* NN.* NN.* CC.*,Mixed POS
534447,NNC_CCP NN.* CCP DT.* NN.*,21.0,NNC_CCP .* CCP .* .*,.* NN.* .* DT.* NN.*,Mixed POS
534448,DTC VBTS RB.* CC.* NN.*,13.0,DTC VBTS .* .* .*,.* .* RB.* CC.* NN.*,Mixed POS
534449,VBTS RB.* CC.* NN.* CC.*,92.0,VBTS .* .* .* .*,.* RB.* CC.* NN.* CC.*,Mixed POS
534450,RBI CC.* NN.* CC.* CC.*,6.0,RBI .* .* .* .*,.* CC.* NN.* CC.* CC.*,Mixed POS
534451,CCB NN.* CC.* CC.* NN.*_PM.*,22.0,CCB .* .* .* .*,.* NN.* CC.* CC.* NN.*_PM.*,Mixed POS
534452,DTP NN.* CC.* DT.* PRSP_CCP,18.0,DTP .* .* .* PRSP_CCP,.* NN.* CC.* DT.* .*,Mixed POS
534453,NNP CC.* DT.* PRSP_CCP NN.*,27.0,NNP .* .* PRSP_CCP .*,.* CC.* DT.* .* NN.*,Mixed POS
534454,CCA DT.* PRSP_CCP NN.* LM,33.0,CCA .* PRSP_CCP .* .*,.* DT.* .* NN.* .*,Mixed POS
534455,DTC PRSP_CCP NN.* LM RBD,11.0,DTC PRSP_CCP .* .* RBD,.* .* NN.* .* .*,Mixed POS
534456,PRSP_CCP NN.* LM RBD CC.*,6.0,PRSP_CCP .* .* RBD .*,.* NN.* .* .* CC.*,Mixed POS
534457,NNC LM RBD CC.* VB.*,46.0,NNC .* RBD .* .*,.* .* .* CC.* VB.*,Mixed POS
534458,CCP VB.* CC.* VB.* DT.*,105.0,CCP .* .* .* .*,.* VB.* CC.* VB.* DT.*,Mixed POS
534459,CCP VB.* DT.* PRSP_CCP NN.*,45.0,CCP .* .* PRSP_CCP .*,.* VB.* DT.* .* NN.*,Mixed POS
534460,VBW DT.* PRSP_CCP NN.* CC.*,9.0,VBW .* PRSP_CCP .* .*,.* DT.* .* NN.* CC.*,Mixed POS
534461,PRSP_CCP NN.* CC.* JJ.* JJ.*,2.0,PRSP_CCP .* .* .* .*,.* NN.* CC.* JJ.* JJ.*,Mixed POS
534462,NNC CCT JJ.* JJ.* CC.*,19.0,NNC CCT .* .* .*,.* .* JJ.* JJ.* CC.*,Mixed POS
534463,VBTR PRP CC.* PRO LM,3.0,VBTR PRP .* PRO .*,.* .* CC.* .* .*,Mixed POS
534464,CCP PRO LM VB.* CC.*,116.0,CCP PRO .* .* .*,.* .* .* VB.* CC.*,Mixed POS
534465,RBI DT.* PRI_CCP NN.* LM,8.0,RBI .* PRI_CCP .* .*,.* DT.* .* NN.* .*,Mixed POS
534466,DTC PRI_CCP NN.* LM VBTR,18.0,DTC PRI_CCP .* .* VBTR,.* .* NN.* .* .*,Mixed POS
534467,PRI_CCP NN.* LM VBTR CCB,23.0,PRI_CCP .* .* VBTR CCB,.* NN.* .* .* .*,Mixed POS
534468,NNC LM VBTR CC.* JJ.*,71.0,NNC .* VBTR .* .*,.* .* .* CC.* JJ.*,Mixed POS
534469,LM VBTR CC.* JJ.* JJ.*,20.0,.* VBTR .* .* .*,.* .* CC.* JJ.* JJ.*,Mixed POS
534470,JJCC JJD JJ.* CCT NNP_PMP,2.0,JJCC JJD .* CCT NNP_PMP,.* .* JJ.* .* .*,Mixed POS
534471,CCB VB.* CC.* NN.* CC.*,90.0,CCB .* .* .* .*,.* VB.* CC.* NN.* CC.*,Mixed POS
534472,CCB NN.* CC.* VB.* CC.*,422.0,CCB .* .* .* .*,.* NN.* CC.* VB.* CC.*,Mixed POS
534473,NNC LM VBTS CC.* CC.*,73.0,NNC .* VBTS .* .*,.* .* .* CC.* CC.*,Mixed POS
534474,LM VBTS CC.* CC.* PR.*,24.0,.* VBTS .* .* .*,.* .* CC.* CC.* PR.*,Mixed POS
534475,DTP NN.* CC.* PR.* NN.*_PM.*,11.0,DTP .* .* .* .*,.* NN.* CC.* PR.* NN.*_PM.*,Mixed POS
534476,DTP NN.* LM VB.* CC.*,275.0,DTP .* .* .* .*,.* NN.* .* VB.* CC.*,Mixed POS
534477,VBTS CC.* DT.* NNC LM,394.0,VBTS .* .* NNC .*,.* CC.* DT.* .* .*,Mixed POS
534478,CCP DT.* NNC LM JJD,79.0,CCP .* NNC .* JJD,.* DT.* .* .* .*,Mixed POS
534479,RBR CC.* PR.* NN.* CC.*,34.0,RBR .* .* .* .*,.* CC.* PR.* NN.* CC.*,Mixed POS
534480,JJN_CCP DT.* NN.* DTC VBTS,4.0,JJN_CCP .* .* DTC VBTS,.* DT.* NN.* .* .*,Mixed POS
534481,DTCP NN.* DT.* VBTS CCA,4.0,DTCP .* .* VBTS CCA,.* NN.* DT.* .* .*,Mixed POS
534482,DTC VBTS CC.* JJ.* PR.*,4.0,DTC VBTS .* .* .*,.* .* CC.* JJ.* PR.*,Mixed POS
534483,CCA JJ.* PR.* RB.* DT.*,3.0,CCA .* .* .* .*,.* JJ.* PR.* RB.* DT.*,Mixed POS
534484,VBAF DT.* PRI_CCP JJ.* NN.*,3.0,VBAF .* PRI_CCP .* .*,.* DT.* .* JJ.* NN.*,Mixed POS
534485,DTC PRI_CCP JJ.* NN.* CC.*,18.0,DTC PRI_CCP .* .* .*,.* .* JJ.* NN.* CC.*,Mixed POS
534486,JJD_CCP NN.* CCT PR.* NN.*,22.0,JJD_CCP .* CCT .* .*,.* NN.* .* PR.* NN.*,Mixed POS
534487,NNC CCT PR.* NN.* CC.*,164.0,NNC CCT .* .* .*,.* .* PR.* NN.* CC.*,Mixed POS
534488,PRI_CCP NN.* CCT NN.* DT.*,9.0,PRI_CCP .* CCT .* .*,.* NN.* .* NN.* DT.*,Mixed POS
534489,PRI_CCP NN.* CCP VB.* JJN,3.0,PRI_CCP .* CCP .* JJN,.* NN.* .* VB.* .*,Mixed POS
534490,NNC CCP VB.* JJ.* CC.*,42.0,NNC CCP .* .* .*,.* .* VB.* JJ.* CC.*,Mixed POS
534491,CCP VB.* JJ.* CC.* NN.*,71.0,CCP .* .* .* .*,.* VB.* JJ.* CC.* NN.*,Mixed POS
534492,CCB FW CC.* NN.* PM.*,40.0,CCB .* .* .* .*,.* .* CC.* NN.* PM.*,Mixed POS
534493,DTCP CD.* NN.* DT.* VBTS,1.0,DTCP .* .* .* VBTS,.* CD.* NN.* DT.* .*,Mixed POS
534494,CDB NN.* DT.* VBTS RBW,5.0,CDB .* .* VBTS RBW,.* NN.* DT.* .* .*,Mixed POS
534495,VBTS RB.* CC.* PR.* NN.*,19.0,VBTS .* .* .* .*,.* RB.* CC.* PR.* NN.*,Mixed POS
534496,RBW CC.* PR.* NN.* CC.*,19.0,RBW .* .* .* .*,.* CC.* PR.* NN.* CC.*,Mixed POS
534497,CCT PR.* NN.* CC.* JJ.*,44.0,CCT .* .* .* .*,.* PR.* NN.* CC.* JJ.*,Mixed POS
534498,PRI_CCP NN.* CCT JJ.* CC.*,12.0,PRI_CCP .* CCT .* .*,.* NN.* .* JJ.* CC.*,Mixed POS
534499,NNC CCT JJ.* CC.* NN.*_PM.*,18.0,NNC CCT .* .* .*,.* .* JJ.* CC.* NN.*_PM.*,Mixed POS
534500,DTC PRI_CCP JJ.* NN.* CC.*,18.0,DTC PRI_CCP .* .* .*,.* .* JJ.* NN.* CC.*,Mixed POS
534501,JJD_CCP NN.* CCP VB.* CC.*,92.0,JJD_CCP .* CCP .* .*,.* NN.* .* VB.* CC.*,Mixed POS
534502,NNC RBL CC.* JJ.* CC.*,21.0,NNC RBL .* .* .*,.* .* CC.* JJ.* CC.*,Mixed POS
534503,RBL CC.* JJ.* CC.* NN.*,25.0,RBL .* .* .* .*,.* CC.* JJ.* CC.* NN.*,Mixed POS
534504,CCT JJ.* CC.* NN.* CC.*,280.0,CCT .* .* .* .*,.* JJ.* CC.* NN.* CC.*,Mixed POS
534505,CCB NN.* CC.* VB.* CC.*,422.0,CCB .* .* .* .*,.* NN.* CC.* VB.* CC.*,Mixed POS
534506,NNC CCB NN.* LM RBF,73.0,NNC CCB .* .* RBF,.* .* NN.* .* .*,Mixed POS
534507,CCB NN.* LM RB.* RB.*,72.0,CCB .* .* .* .*,.* NN.* .* RB.* RB.*,Mixed POS
534508,FW CCP DT.* NNC LM,780.0,.* CCP .* NNC .*,.* .* DT.* .* .*,Mixed POS
534509,CDB CC.* JJ.* CC.* NN.*_PM.*,6.0,CDB .* .* .* .*,.* CC.* JJ.* CC.* NN.*_PM.*,Mixed POS
534510,CCB PR.* CD.* PM.* NN.*,2.0,CCB .* .* .* .*,.* PR.* CD.* PM.* NN.*,Mixed POS
534511,PRI_CCP CD.* PM.* NN.* PM.*,8.0,PRI_CCP .* .* .* .*,.* CD.* PM.* NN.* PM.*,Mixed POS
534512,CDB PM.* NN.* PM.* NN.*,26.0,CDB .* .* .* .*,.* PM.* NN.* PM.* NN.*,Mixed POS
534513,PMS NN.* CCP NN.* CC.*,27.0,PMS .* CCP .* .*,.* NN.* .* NN.* CC.*,Mixed POS
534514,NNC CCP NN.* CC.* DT.*,44.0,NNC CCP .* .* .*,.* .* NN.* CC.* DT.*,Mixed POS
534515,CCP NN.* CC.* DT.* PRSP_CCP,19.0,CCP .* .* .* PRSP_CCP,.* NN.* CC.* DT.* .*,Mixed POS
534516,NNC CCA DT.* PRSP_CCP CD.*,2.0,NNC CCA .* PRSP_CCP .*,.* .* DT.* .* CD.*,Mixed POS
534517,NNC CCP NN.* LM RBD_CCP,4.0,NNC CCP .* .* RBD_CCP,.* .* NN.* .* .*,Mixed POS
534518,NNC LM RBD_CCP VB.* CCA,7.0,NNC .* RBD_CCP .* CCA,.* .* .* VB.* .*,Mixed POS
534519,VBTS CC.* VB.* CC.* NN.*,88.0,VBTS .* .* .* .*,.* CC.* VB.* CC.* NN.*,Mixed POS
534520,VBTS CC.* NN.* CC.* VB.*,172.0,VBTS .* .* .* .*,.* CC.* NN.* CC.* VB.*,Mixed POS
534521,NNC RBL CC.* NN.* JJ.*,4.0,NNC RBL .* .* .*,.* .* CC.* NN.* JJ.*,Mixed POS
534522,CCT NN.* JJ.* CC.* NN.*,63.0,CCT .* .* .* .*,.* NN.* JJ.* CC.* NN.*,Mixed POS
534523,NNC_CCP JJ.* CC.* NN.* DT.*,5.0,NNC_CCP .* .* .* .*,.* JJ.* CC.* NN.* DT.*,Mixed POS
534524,CCP NN.* DT.* NNP NN.*,84.0,CCP .* .* NNP .*,.* NN.* DT.* .* NN.*,Mixed POS
534525,FW LM VBTS PM.* NN.*,185.0,.* .* VBTS .* .*,.* .* .* PM.* NN.*,Mixed POS
534526,VBTS PM.* NN.* CC.* PR.*,24.0,VBTS .* .* .* .*,.* PM.* NN.* CC.* PR.*,Mixed POS
534527,JJD CC.* RB.* CC.* VB.*,8.0,JJD .* .* .* .*,.* CC.* RB.* CC.* VB.*,Mixed POS
534528,CCP VB.* PM.* NN.* CC.*,94.0,CCP .* .* .* .*,.* VB.* PM.* NN.* CC.*,Mixed POS
534529,PMS NN.* CCT PR.* CC.*,11.0,PMS .* CCT .* .*,.* NN.* .* PR.* CC.*,Mixed POS
534530,LM VBTS CC.* PR.* DT.*,33.0,.* VBTS .* .* .*,.* .* CC.* PR.* DT.*,Mixed POS
534531,JJD_CCP DT.* FW FW CC.*,22.0,JJD_CCP .* .* .* .*,.* DT.* .* .* CC.*,Mixed POS
534532,FW FW CCT NN.* NN.*_PM.*,332.0,.* .* CCT .* .*,.* .* .* NN.* NN.*_PM.*,Mixed POS
534533,CCT NN.* CC.* CD.* CC.*,50.0,CCT .* .* .* .*,.* NN.* CC.* CD.* CC.*,Mixed POS
534534,NNC CCB CD.* CC.* NN.*,40.0,NNC CCB .* .* .*,.* .* CD.* CC.* NN.*,Mixed POS
534535,JJN_CCP NN.* CC.* DT.* NNPA,4.0,JJN_CCP .* .* .* NNPA,.* NN.* CC.* DT.* .*,Mixed POS
534536,NNC CCP DT.* NNPA LM,10.0,NNC CCP .* NNPA .*,.* .* DT.* .* .*,Mixed POS
534537,CCP NN.* CC.* JJ.* CC.*,202.0,CCP .* .* .* .*,.* NN.* CC.* JJ.* CC.*,Mixed POS
534538,CCP NN.* CC.* VB.* CC.*,734.0,CCP .* .* .* .*,.* NN.* CC.* VB.* CC.*,Mixed POS
534539,VBTS CC.* NN.* CC.* NN.*,499.0,VBTS .* .* .* .*,.* CC.* NN.* CC.* NN.*,Mixed POS
534540,CCT NN.* CC.* CD.* NN.*,41.0,CCT .* .* .* .*,.* NN.* CC.* CD.* NN.*,Mixed POS
534541,NNC CCB CD.* NN.* CC.*,20.0,NNC CCB .* .* .*,.* .* CD.* NN.* CC.*,Mixed POS
534542,CCB NN.* CC.* NN.* DTC,60.0,CCB .* .* .* DTC,.* NN.* CC.* NN.* .*,Mixed POS
534543,CCB NN.* DTC DTCP NNC,44.0,CCB .* DTC DTCP NNC,.* NN.* .* .* .*,Mixed POS
534544,NNC CCB NN.* CC.* NN.*_PM.*,324.0,NNC CCB .* .* .*,.* .* NN.* CC.* NN.*_PM.*,Mixed POS
534545,VBTS CC.* DT.* NN.* CC.*,295.0,VBTS .* .* .* .*,.* CC.* DT.* NN.* CC.*,Mixed POS
534546,DTCP NN.* CC.* NN.* CC.*,663.0,DTCP .* .* .* .*,.* NN.* CC.* NN.* CC.*,Mixed POS
534547,NNC CCB NN.* CC.* DT.*,389.0,NNC CCB .* .* .*,.* .* NN.* CC.* DT.*,Mixed POS
534548,DTC DTCP JJD PM.* NN.*,15.0,DTC DTCP JJD .* .*,.* .* .* PM.* NN.*,Mixed POS
534549,DTCP JJ.* PM.* NN.* LM,43.0,DTCP .* .* .* .*,.* JJ.* PM.* NN.* .*,Mixed POS
534550,JJD PM.* NN.* LM VBTF,3.0,JJD .* .* .* VBTF,.* PM.* NN.* .* .*,Mixed POS
534551,PMS NN.* LM VBTF CC.*,7.0,PMS .* .* VBTF .*,.* NN.* .* .* CC.*,Mixed POS
534552,NNP LM VBTF CC.* NN.*,62.0,NNP .* VBTF .* .*,.* .* .* CC.* NN.*,Mixed POS
534553,LM VBTF CC.* NN.* CC.*,263.0,.* VBTF .* .* .*,.* .* CC.* NN.* CC.*,Mixed POS
534554,VBTF CC.* NN.* CC.* NN.*,122.0,VBTF .* .* .* .*,.* CC.* NN.* CC.* NN.*,Mixed POS
534555,NNC CCB NN.* CC.* NN.*,813.0,NNC CCB .* .* .*,.* .* NN.* CC.* NN.*,Mixed POS
534556,JJN_CCP JJ.* CC.* DT.* NN.*,8.0,JJN_CCP .* .* .* .*,.* JJ.* CC.* DT.* NN.*,Mixed POS
534557,JJD CC.* DT.* NN.* DT.*,10.0,JJD .* .* .* .*,.* CC.* DT.* NN.* DT.*,Mixed POS
534558,CCP DT.* NN.* DT.* VBAF,10.0,CCP .* .* .* VBAF,.* DT.* NN.* DT.* .*,Mixed POS
534559,DTCP NN.* DT.* VBAF CC.*,10.0,DTCP .* .* VBAF .*,.* NN.* DT.* .* CC.*,Mixed POS
534560,DTC VBAF CC.* JJ.* CC.*,8.0,DTC VBAF .* .* .*,.* .* CC.* JJ.* CC.*,Mixed POS
534561,CCT JJ.* CC.* NN.* CC.*,280.0,CCT .* .* .* .*,.* JJ.* CC.* NN.* CC.*,Mixed POS
534562,CCB NN.* CC.* CC.* JJ.*,33.0,CCB .* .* .* .*,.* NN.* CC.* CC.* JJ.*,Mixed POS
534563,NNP CC.* CC.* JJ.* NN.*,13.0,NNP .* .* .* .*,.* CC.* CC.* JJ.* NN.*,Mixed POS
534564,CCA CC.* JJ.* NN.* CC.*,7.0,CCA .* .* .* .*,.* CC.* JJ.* NN.* CC.*,Mixed POS
534565,CCT JJ.* NN.* CCB NN.*_PM.*,71.0,CCT .* .* CCB .*,.* JJ.* NN.* .* NN.*_PM.*,Mixed POS
534566,LM VBTS PM.* NN.* CC.*,161.0,.* VBTS .* .* .*,.* .* PM.* NN.* CC.*,Mixed POS
534567,VBTS PM.* NN.* CC.* DT.*,42.0,VBTS .* .* .* .*,.* PM.* NN.* CC.* DT.*,Mixed POS
534568,CDB CC.* NN.* RB.* CC.*,6.0,CDB .* .* .* .*,.* CC.* NN.* RB.* CC.*,Mixed POS
534569,CCP NN.* RB.* CC.* NN.*,165.0,CCP .* .* .* .*,.* NN.* RB.* CC.* NN.*,Mixed POS
534570,CCB NN.* CC.* NN.* CC.*,594.0,CCB .* .* .* .*,.* NN.* CC.* NN.* CC.*,Mixed POS
534571,CCT NN.* CC.* VB.* CC.*,294.0,CCT .* .* .* .*,.* NN.* CC.* VB.* CC.*,Mixed POS
534572,CDB CC.* NN.* CC.* NN.*,138.0,CDB .* .* .* .*,.* CC.* NN.* CC.* NN.*,Mixed POS
534573,NNC CCT NN.* CC.* NN.*_PM.*,217.0,NNC CCT .* .* .*,.* .* NN.* CC.* NN.*_PM.*,Mixed POS
534574,VBTS CC.* NN.* PM.* NN.*,24.0,VBTS .* .* .* .*,.* CC.* NN.* PM.* NN.*,Mixed POS
534575,NNC CCB FW LM VB.*,1305.0,NNC CCB .* .* .*,.* .* .* .* VB.*,Mixed POS
534576,CCB FW LM VB.* CC.*,1162.0,CCB .* .* .* .*,.* .* .* VB.* CC.*,Mixed POS
534577,FW LM VBTS CC.* NN.*,1590.0,.* .* VBTS .* .*,.* .* .* CC.* NN.*,Mixed POS
534578,LM VBTS CC.* NN.* CC.*,979.0,.* VBTS .* .* .*,.* .* CC.* NN.* CC.*,Mixed POS
534579,CCT NN.* CC.* NN.* DT.*,60.0,CCT .* .* .* .*,.* NN.* CC.* NN.* DT.*,Mixed POS
534580,NNC CCB NN.* DT.* VBAF,13.0,NNC CCB .* .* VBAF,.* .* NN.* DT.* .*,Mixed POS
534581,CCB NN.* DT.* VBAF CC.*,13.0,CCB .* .* VBAF .*,.* NN.* DT.* .* CC.*,Mixed POS
534582,RBF JJ.* NN.* LM VBTS,4.0,RBF .* .* .* VBTS,.* JJ.* NN.* .* .*,Mixed POS
534583,JJD_CCP NN.* LM VBTS RBI,8.0,JJD_CCP .* .* VBTS RBI,.* NN.* .* .* .*,Mixed POS
534584,NNC CCB NN.* CC.* CD.*,29.0,NNC CCB .* .* .*,.* .* NN.* CC.* CD.*,Mixed POS
534585,NNP NN.* CCP VB.* NNC,10.0,NNP .* CCP .* NNC,.* NN.* .* VB.* .*,Mixed POS
534586,NNPA CCP VB.* NN.* CC.*,6.0,NNPA CCP .* .* .*,.* .* VB.* NN.* CC.*,Mixed POS
534587,CCP VB.* NN.* CC.* CD.*,22.0,CCP .* .* .* .*,.* VB.* NN.* CC.* CD.*,Mixed POS
534588,RBF VB.* CC.* DT.* NN.*,36.0,RBF .* .* .* .*,.* VB.* CC.* DT.* NN.*,Mixed POS
534589,VBTS CC.* DT.* NN.* DT.*,36.0,VBTS .* .* .* .*,.* CC.* DT.* NN.* DT.*,Mixed POS
534590,CCB DT.* NN.* DT.* PRI_CCP,2.0,CCB .* .* .* PRI_CCP,.* DT.* NN.* DT.* .*,Mixed POS
534591,DTP NN.* NN.* NNPA NNC,3.0,DTP .* .* NNPA NNC,.* NN.* NN.* .* .*,Mixed POS
534592,NNP_CCP NN.* CC.* DT.* NN.*,27.0,NNP_CCP .* .* .* .*,.* NN.* CC.* DT.* NN.*,Mixed POS
534593,CCB DT.* NN.* RB.* CCT,49.0,CCB .* .* .* CCT,.* DT.* NN.* RB.* .*,Mixed POS
534594,DTCP NN.* RB.* CC.* NN.*,80.0,DTCP .* .* .* .*,.* NN.* RB.* CC.* NN.*,Mixed POS
534595,JJD_CCP NN.* CCP VB.* CC.*,92.0,JJD_CCP .* CCP .* .*,.* NN.* .* VB.* CC.*,Mixed POS
534596,NNC CCP VB.* CC.* VB.*,113.0,NNC CCP .* .* .*,.* .* VB.* CC.* VB.*,Mixed POS
534597,CCP VB.* CC.* VB.* DT.*,105.0,CCP .* .* .* .*,.* VB.* CC.* VB.* DT.*,Mixed POS
534598,DTC DTCP NNC CCB DT.*,44.0,DTC DTCP NNC CCB .*,.* .* .* .* DT.*,Mixed POS
534599,DTCP NN.* CC.* DT.* NN.*,172.0,DTCP .* .* .* .*,.* NN.* CC.* DT.* NN.*,Mixed POS
534600,DTCP NN.* JJ.* CC.* NN.*,55.0,DTCP .* .* .* .*,.* NN.* JJ.* CC.* NN.*,Mixed POS
534601,NNC_CCP JJ.* CC.* NN.* CC.*,80.0,NNC_CCP .* .* .* .*,.* JJ.* CC.* NN.* CC.*,Mixed POS
534602,CCT PR.* DT.* NN.* CC.*,70.0,CCT .* .* .* .*,.* PR.* DT.* NN.* CC.*,Mixed POS
534603,JJD CC.* VB.* DT.* NN.*,45.0,JJD .* .* .* .*,.* CC.* VB.* DT.* NN.*,Mixed POS
534604,CCP VB.* DT.* NNC CCB,136.0,CCP .* .* NNC CCB,.* VB.* DT.* .* .*,Mixed POS
534605,VBOF DT.* NN.* CC.* NN.*,199.0,VBOF .* .* .* .*,.* DT.* NN.* CC.* NN.*,Mixed POS
534606,VBW CC.* PR.* NN.* CC.*,52.0,VBW .* .* .* .*,.* CC.* PR.* NN.* CC.*,Mixed POS
534607,DTC NNC CCT DT.* NNC_CCP,5.0,DTC NNC CCT .* NNC_CCP,.* .* .* DT.* .*,Mixed POS
534608,CCB NN.* CC.* DT.* NN.*_PM.*,48.0,CCB .* .* .* .*,.* NN.* CC.* DT.* NN.*_PM.*,Mixed POS
534609,DTC VBTS CC.* JJ.* NN.*,12.0,DTC VBTS .* .* .*,.* .* CC.* JJ.* NN.*,Mixed POS
534610,VBTS CC.* JJ.* NN.* CC.*,161.0,VBTS .* .* .* .*,.* CC.* JJ.* NN.* CC.*,Mixed POS
534611,DTC CCR PM.* NN.* CC.*,33.0,DTC CCR .* .* .*,.* .* PM.* NN.* CC.*,Mixed POS
534612,PMS NN.* CCT NN.* DT.*,3.0,PMS .* CCT .* .*,.* NN.* .* NN.* DT.*,Mixed POS
534613,CCT NN.* DT.* NNC CCB,12.0,CCT .* .* NNC CCB,.* NN.* DT.* .* .*,Mixed POS
534614,NNC DTC NNC CCB PR.*,4.0,NNC DTC NNC CCB .*,.* .* .* .* PR.*,Mixed POS
534615,DTC NNC CCB PR.* NN.*,47.0,DTC NNC CCB .* .*,.* .* .* PR.* NN.*,Mixed POS
534616,NNC CCB PR.* NN.* CC.*,144.0,NNC CCB .* .* .*,.* .* PR.* NN.* CC.*,Mixed POS
534617,CCB PR.* NN.* CC.* NN.*,179.0,CCB .* .* .* .*,.* PR.* NN.* CC.* NN.*,Mixed POS
534618,NNP NN.* CCT NN.* RB.*,8.0,NNP .* CCT .* .*,.* NN.* .* NN.* RB.*,Mixed POS
534619,NNP CC.* NN.* RB.* NN.*,24.0,NNP .* .* .* .*,.* CC.* NN.* RB.* NN.*,Mixed POS
534620,CCT NN.* RB.* NN.* CD.*_PM.*,18.0,CCT .* .* .* .*,.* NN.* RB.* NN.* CD.*_PM.*,Mixed POS
534621,VBTS CC.* NN.* DT.* NN.*_PM.*,10.0,VBTS .* .* .* .*,.* CC.* NN.* DT.* NN.*_PM.*,Mixed POS
534622,NNP NN.* LM VBTS NNC,18.0,NNP .* .* VBTS NNC,.* NN.* .* .* .*,Mixed POS
534623,LM VBTS CC.* NN.* RB.*,130.0,.* VBTS .* .* .*,.* .* CC.* NN.* RB.*,Mixed POS
534624,VBTS CC.* NN.* RB.* CD.*_PM.*,5.0,VBTS .* .* .* .*,.* CC.* NN.* RB.* CD.*_PM.*,Mixed POS
534625,FW CCB DT.* NN.* CC.*,938.0,.* CCB .* .* .*,.* .* DT.* NN.* CC.*,Mixed POS
534626,CCT VB.* CC.* VB.* DT.*,16.0,CCT .* .* .* .*,.* VB.* CC.* VB.* DT.*,Mixed POS
534627,VBOF CC.* VB.* DT.* NN.*,25.0,VBOF .* .* .* .*,.* CC.* VB.* DT.* NN.*,Mixed POS
534628,CCA VB.* DT.* NN.* CC.*,89.0,CCA .* .* .* .*,.* VB.* DT.* NN.* CC.*,Mixed POS
534629,CCB NN.* DT.* JJD CC.*,11.0,CCB .* .* JJD .*,.* NN.* DT.* .* CC.*,Mixed POS
534630,NNC DTC JJD CC.* NN.*,10.0,NNC DTC JJD .* .*,.* .* .* CC.* NN.*,Mixed POS
534631,VBTR CCB NN.* CC.* DT.*,23.0,VBTR CCB .* .* .*,.* .* NN.* CC.* DT.*,Mixed POS
534632,CCB NN.* CC.* DT.* JJ.*,59.0,CCB .* .* .* .*,.* NN.* CC.* DT.* JJ.*,Mixed POS
534633,NNC CCB DT.* JJ.* CC.*,20.0,NNC CCB .* .* .*,.* .* DT.* JJ.* CC.*,Mixed POS
534634,LM VBTS CC.* NN.* CC.*,979.0,.* VBTS .* .* .*,.* .* CC.* NN.* CC.*,Mixed POS
534635,VBTS CC.* NN.* CC.* DT.*,127.0,VBTS .* .* .* .*,.* CC.* NN.* CC.* DT.*,Mixed POS
534636,CCB DT.* NN.* CC.* DT.*,118.0,CCB .* .* .* .*,.* DT.* NN.* CC.* DT.*,Mixed POS
534637,DTC CCR PM.* VB.* DT.*,3.0,DTC CCR .* .* .*,.* .* PM.* VB.* DT.*,Mixed POS
