CC.* VB.*::CCT VBTR_VBAF_CCP::200560
PM.* CC.* CC.* NN.* CC.*::PMS CCT CCT NNC CCB::544742
VB.* NN.* CC.* CD.* PM.*::VBH NNC CCP CDB PMS::544743
LM VB.* CC.* VB.* NN.*::LM VBTS CCB VBTR_CCP NNC::544744
CC.* VB.* CC.* NN.* CC.*::CCP VBTR CCT NNP CCB::544745
PR.* NN.* CC.* PR.* NN.*::PRI_CCP NNC CCT PRI_CCP NNC::544746
NN.* LM RB.* CC.* VB.*::NNC LM RBD CCP VBW::544747
PM.* CD.* CC.* CC.* NN.*::PMS CDB CCT CCT NNC::544748
CD.* CC.* CC.* NN.* CC.*::CDB CCT CCT NNC CCB::544749
NN.* CC.* DT.* NN.* NN.*::NNC CCB DTCP NNP NNP::544750
CC.* NN.* CC.* NN.* CC.*::CCP NNC CCT NNP CCA::544751
CC.* CC.* DT.* NN.* CC.*::CCA CCT DTCP NNC CCB::544752
NN.* RB.* NN.* CC.* RB.*_PM.*::NNP RBW_CCP NNP CCB RBW_PMC::544753
NN.* LM PR.* JJ.* CC.*::NNP LM PRI_CCP JJD CCP::544754
LM PR.* JJ.* CC.* NN.*::LM PRI_CCP JJD CCP NNC::544755
CC.* VB.* PR.* CC.* DT.*::CCA VBTS PRS CCP DTC::544756
NN.* CC.* VB.* CC.* DT.*::NNC CCT VBW CCB DTCP::544757
DT.* NN.* RB.* RB.* JJ.*::DTCP NNC RBK RBQ JJD::544758
NN.* RB.* RB.* JJ.* DT.*::NNC RBK RBQ JJD DTC::544759
RB.* RB.* JJ.* DT.* NN.*::RBK RBQ JJD DTC NNC::544760
RB.* JJ.* DT.* NN.* CC.*::RBQ JJD DTC NNC CCB::544761
VB.* PM.* FW CC.* PR.*::VBTS PMS FW CCB PRI_CCP::544762
VB.* CC.* FW NN.* CC.*::VBTF CCP FW NNC CCT::544763
CC.* DT.* NN.* CC.* CC.*::CCB DTCP NNC CCB CCR::544764
NN.* CD.* CC.* NN.* CC.*::NNP CDB CCP NNC CCB::544765
VB.* RB.* RB.* DT.* PR.*::VBS RBK RBQ DTC PRSP_CCP::544766
VB.* CC.* DT.* JJ.* NN.*::VBOF CCB DTCP JJD_CCP NNC::544767
DT.* CD.* CC.* NN.* CC.*::DTC CDB CCP NNC CCB::544768
JJ.* CC.* CD.* CC.* NN.*_PM.*::JJCC CCT CDB CCP NNC_PMP::544769
CD.* DT.* VB.* RB.* CC.*::CDB DTC VBTS RBL CCT::544770
DT.* CC.* PM.* JJ.* CC.*::DTCP CCR PMS JJD CCP::544771
JJ.* NN.* CC.* NN.* LM::JJD_CCP NNC CCP NNC LM::544772
CC.* NN.* LM RB.* VB.*::CCP NNC LM RBM VBW::544773
RB.* PM.* JJ.* CC.* NN.*::RBF PMS JJD CCP NNC::544774
NN.* CC.* NN.* VB.* CC.*::NNC CCP NNC_CCP VBTS CCT::544775
PM.* NN.* CC.* NN.* NN.*::PMS NNC CCB NNP_CCP NNP::544776
CC.* NN.* NN.* CC.* NN.*::CCB NNP_CCP NNP CCT NNC::544777
RB.* VB.* DT.* DT.* NN.*::RBW VBAF DTC DTCP NNC::544778
VB.* DT.* DT.* NN.* CC.*::VBAF DTC DTCP NNC CCT::544779
NN.* DT.* VB.* CC.* PR.*::NNC DTC VBTS CCT PRI_CCP::544780
DT.* VB.* CC.* PR.* NN.*::DTC VBTS CCT PRI_CCP NNC::544781
VB.* CC.* NN.* CC.* NN.*::VBAF CCT NNP CCB NNP::544782
NN.* CC.* NN.* CC.* NN.*_PM.*::NNP CCB NNP CCB NNC_PMP::544783
NN.* CC.* PR.* DT.* NN.*_PM.*::NNC CCT PRI_CCP DTCP NNC_PMP::544784
NN.* LM PR.* NN.* CC.*::NNC LM PRI_CCP NNC CCB::544785
CC.* JJ.* NN.* CC.* NN.*_PM.*::CCB JJD_CCP NNC CCB NNP_PMC::544786
RB.* CC.* PR.* CC.* PM.*::RBR CCT PRI_CCP CCR PMS::544787
PR.* CC.* PM.* JJ.* CC.*::PRI_CCP CCR PMS JJD CCP::544788
CC.* VB.* RB.* NN.* CC.*::CCP VBTS RBW_CCP NNP CCT::544789
CC.* DT.* FW CC.* NN.*::CCB DTCP FW CCP NNC::544790
FW CC.* NN.* LM VB.*::FW CCP NNC LM VBTS::544791
VB.* CC.* JJ.* NN.* CC.*::VBTS CCT JJC_CCP NNC CCP::544792
CC.* PM.* JJ.* CC.* DT.*::CCR PMS JJD CCP DTC::544793
PM.* JJ.* CC.* DT.* NN.*::PMS JJD CCP DTC NNC::544794
CC.* DT.* DT.* FW CC.*::CCP DTC DTCP FW CCP::544795
DT.* DT.* FW CC.* NN.*::DTC DTCP FW CCP NNC::544796
CC.* NN.* LM VB.* RB.*::CCP NNC LM VBTS RBW::544797
CC.* DT.* JJ.* NN.* CC.*::CCT DTCP JJD_CCP NNC CCP::544798
DT.* JJ.* NN.* CC.* VB.*::DTCP JJD_CCP NNC CCP VBTR::544799
DT.* NN.* CC.* VB.* CC.*::DTCP NNC CCP VBOF CCT::544800
NN.* CC.* VB.* CC.* NN.*::NNC CCP VBOF CCT NNC::544801
JJ.* NN.* LM VB.* RB.*::JJN_CCP NNC LM VBTS RBW::544802
NN.* CC.* CC.* JJ.* NN.*::NNC CCT CCT JJN_CCP NNC::544803
CC.* CC.* JJ.* NN.* CC.*::CCT CCT JJN_CCP NNC CCP::544804
RB.* CC.* DT.* NN.* CC.*::RBL CCT DTCP NNC CCA::544805
CC.* VB.* CC.* JJ.* CC.*::CCP VBTR CCT JJD CCP::544806
CC.* NN.* CC.* JJ.* FW::CCT NNC CCB JJD_CCP FW::544807
CC.* NN.* CC.* VB.* CC.*::CCP NNC CCA VBTS CCT::544808
RB.* CC.* JJ.* NN.* CC.*::RBL CCT JJD_CCP NNC CCB::544809
CC.* JJ.* NN.* CC.* CC.*::CCB JJD_CCP NNC CCB CCR::544810
RB.* CC.* NN.* CC.* NN.*_PM.*::RBL CCT NNP CCB NNP_PMC::544811
VB.* CC.* DT.* PR.* DT.*::VBTS CCP DTC PRSP_CCP DTCP::544812
PR.* DT.* NN.* LM VB.*::PRSP_CCP DTCP NNC LM VBTR::544813
VB.* CC.* DT.* NN.* CC.*::VBTR CCP DTC NNC CCT::544814
FW CC.* NN.* LM VB.*::FW CCP NNC LM VBTR::544815
NN.* CC.* NN.* CC.* DT.*::NNC CCT NNC CCP DTCP::544816
DT.* VB.* CC.* NN.* LM::DTC VBW CCB NNC LM::544817
DT.* NN.* CC.* PR.* DT.*::DTC NNC CCB PRSP_CCP DTCP::544818
CC.* NN.* CC.* VB.* PM.*::CCB NNP CCP VBW PMS::544819
NN.* CC.* VB.* PM.* NN.*::NNP CCP VBW PMS NNC::544820
NN.* CC.* NN.* CC.* NN.*_PM.*::NNP CCA NNP CCB NNP_PMP::544821
CC.* NN.* LM DT.* NN.*::CCT NNC LM DTPP NNP::544822
DT.* NN.* NN.* CC.* NN.*_PM.*::DTPP NNP NNP CCB NNP_PMC::544823
VB.* CC.* NN.* CC.* NN.*_PM.*::VBTS CCT NNC CCB NNC_PMC::544824
PR.* NN.* PM.* NN.* PM.*::PRS_CCP NNC PMS NNC PMS::544825
NN.* DT.* NN.* NN.* CC.*::NNC DTPP NNP NNP CCA::544826
JJ.* NN.* CC.* NN.* PM.*::JJD_CCP NNC CCB NNC PMS::544827
NN.* PM.* NN.* CC.* NN.*::NNC PMS NNC CCT NNP::544828
CC.* NN.* NN.* CC.* NN.*_PM.*::CCB NNP_CCP NNP CCB NNP_PMC::544829
VB.* RB.* CC.* JJ.* NN.*::VBTS RBI CCB JJD_CCP NNC::544830
LM VB.* CC.* NN.* CC.*::LM VBTS CCB NNC CCA::544831
CC.* NN.* CC.* VB.* CC.*::CCT NNC CCA VBTF CCT::544832
NN.* DT.* DT.* JJ.* CC.*::NNC DTC DTCP JJD CCP::544833
DT.* DT.* JJ.* CC.* DT.*::DTC DTCP JJD CCP DTCP::544834
DT.* JJ.* CC.* DT.* NN.*_PM.*::DTCP JJD CCP DTCP NNC_PMP::544835
CC.* PR.* NN.* NN.* CC.*::CCT PRSP_CCP NNC NNC CCT::544836
JJ.* NN.* LM VB.* RB.*::JJD_CCP NNC LM VBTF RBI::544837
NN.* LM VB.* RB.* CC.*::NNC LM VBTF RBI CCT::544838
NN.* CC.* PR.* LM VB.*::NNC CCR PRP LM VBTS::544839
CC.* PR.* LM VB.* CC.*::CCR PRP LM VBTS CCT::544840
CC.* NN.* PM.* RB.* CC.*::CCB NNC PMS RBR CCT::544841
VB.* CC.* NN.* PM.* RB.*::VBTS CCP NNC PMS RBR::544842
NN.* CC.* NN.* CC.* VB.*::NNC CCT NNC CCB VBTS::544843
NN.* PM.* RB.* CC.* NN.*::NNC PMS RBR CCT NNC::544844
PM.* RB.* CC.* NN.* CC.*::PMS RBR CCT NNC CCB::544845
VB.* CC.* DT.* NN.* PM.*::VBTS CCB DTCP NNC PMS::544846
DT.* NN.* RB.* CC.* NN.*::DTCP NNC RBR CCT NNC::544847
CC.* VB.* DT.* JJ.* NN.*::CCA VBOF DTC JJD_CCP NNC::544848
CC.* VB.* CC.* JJ.* NN.*::CCP VBTR CCT JJD_CCP NNC::544849
CC.* JJ.* NN.* CC.* RB.*::CCT JJD_CCP NNC CCB RBW::544850
VB.* CC.* NN.* RB.* CC.*::VBTR CCB NNC RBL CCT::544851
NN.* CC.* DT.* VB.* CC.*::NNC CCT DTCP VBTS CCT::544852
CC.* NN.* CC.* DT.* NN.*::CCP NNC CCT DTCP NNC_CCP::544853
JJ.* PM.* PR.* NN.* LM::JJN PMS PRI_CCP NNC LM::544854
PM.* PR.* NN.* LM VB.*::PMS PRI_CCP NNC LM VBTS::544855
VB.* VB.* VB.* DT.* PR.*::VBTS VBW VBAF DTC PRI_CCP::544856
VB.* DT.* PR.* NN.* CC.*::VBAF DTC PRI_CCP NNC CCB::544857
CC.* JJ.* NN.* CC.* NN.*_PM.*::CCB JJD_CCP NNC CCB NNC_PMP::544858
CC.* NN.* NN.* DT.* PR.*::CCB NNP NNP DTC PRI_CCP::544859
NN.* NN.* DT.* PR.* NN.*::NNP NNP DTC PRI_CCP NNC::544860
NN.* CC.* NN.* CC.* PR.*::NNP CCT NNC CCB PRSP_CCP::544861
CC.* DT.* NN.* NN.* CC.*::CCB DTP NNP NNP CCP::544862
CC.* PM.* VB.* DT.* NN.*::CCR PMS VBOF DTC NNC::544863
PM.* VB.* DT.* NN.* CC.*::PMS VBOF DTC NNC CCB::544864
VB.* DT.* NN.* CC.* NN.*_PM.*::VBTS DTP NNP CCT NNC_PMP::544865
CC.* NN.* CC.* VB.* CC.*::CCT NNC CCB VBW CCT::544866
CC.* NN.* RB.* CD.* RB.*::CCT NNP RBW_CCP CDB RBW::544867
PR.* LM VB.* CC.* NN.*::PRS LM VBTS CCT NNP::544868
LM VB.* CC.* NN.* CC.*::LM VBTS CCT NNP CCA::544869
NN.* NN.* CC.* CC.* CC.*::NNP NNP CCP CCB CCT::544870
CC.* CC.* CC.* DT.* NN.*::CCP CCB CCT DTCP NNC::544871
CC.* NN.* DT.* NN.* LM::CCB NNC DTP NNP LM::544872
DT.* NN.* LM DT.* NN.*::DTP NNP LM DTC NNC::544873
CC.* NN.* CC.* DT.* NN.*::CCT NNC CCP DTC NNP::544874
NN.* LM VB.* CC.* NN.*_PM.*::NNP LM VBTS CCT NNC_PMP::544875
NN.* CC.* NN.* LM CD.*::NNC CCB NNP LM CDB::544876
VB.* CC.* NN.* DT.* NN.*::VBTS CCB NNC DTC NNP::544877
NN.* CC.* VB.* CC.* DT.*::NNP CCP VBW CCB DTCP::544878
NN.* NN.* CC.* DT.* NN.*::NNC_CCP NNC CCT DTCP NNC::544879
PR.* CC.* CC.* NN.* CC.*::PRSP_CCP CCB CCT NNC CCP::544880
CC.* CC.* NN.* CC.* DT.*::CCB CCT NNC CCP DTP::544881
DT.* JJ.* NN.* CC.* NN.*::DTC JJN_CCP NNC CCB NNPA::544882
NN.* CC.* NN.* CC.* DT.*::NNC CCB NNP CCP DTPP::544883
RB.* JJ.* NN.* CC.* CC.*::RBF JJD_CCP NNC CCT CCT::544884
NN.* CC.* DT.* NN.* PM.*::NNC CCB DTCP NNP PMS::544885
VB.* CC.* NN.* CC.* VB.*::VBTS CCB NNP CCP VBTS::544886
CC.* NN.* CC.* VB.* CC.*::CCB NNP CCP VBTS CCB::544887
NN.* CC.* VB.* CC.* NN.*::NNP CCP VBTS CCB NNP::544888
CC.* FW CC.* NN.* CC.*::CCT FW CCP NNC CCP::544889
FW CC.* NN.* CC.* NN.*::FW CCP NNC CCP NNP::544890
NN.* CC.* NN.* CC.* NN.*::NNP CCA NNC CCB NNC::544891
CC.* CC.* CC.* NN.* CC.*::CCP CCB CCT NNC CCB::544892
LM JJ.* PM.* JJ.* CC.*::LM JJN PMS JJN CCP::544893
NN.* JJ.* CC.* CC.* NN.*_PM.*::NNC_CCP JJD CCT CCT NNP_PMC::544894
NN.* DT.* PR.* VB.* NN.*::NNP DTC PRSP_CCP VBTS_CCP NNC::544895
DT.* PR.* VB.* NN.* RB.*::DTC PRSP_CCP VBTS_CCP NNC RBW_CCP::544896
PM.* NN.* NN.* RB.* CC.*::PMS NNC_CCP NNC RBR CCT::544897
NN.* CC.* CC.* CC.* PM.*::NNC CCT CCT CCR PMS::544898
CC.* PR.* NN.* RB.* CC.*::CCB PRSP_CCP NNC RBR CCT::544899
VB.* RB.* CC.* NN.* CC.*::VBTS RBI CCB NNP CCP::544900
CC.* VB.* DT.* NN.* NN.*::CCT VBTS DTP NNP NNP::544901
DT.* NN.* NN.* CC.* PR.*::DTP NNP NNP CCP PRS_CCP::544902
NN.* FW NN.* RB.* CC.*::NNP FW NNP RBR CCT::544903
CC.* FW RB.* RB.* DT.*::CCB FW RBK RBQ DTC::544904
CC.* NN.* RB.* CC.* NN.*::CCB NNP RBL CCT NNC::544905
NN.* JJ.* PM.* CD.* CC.*::NNP JJN PMS CDB CCB::544906
NN.* NN.* CC.* DT.* NN.*::NNP NNP CCB DTC NNC::544907
DT.* NN.* CC.* NN.* DT.*::DTC NNC CCB NNP DTC::544908
CC.* DT.* NN.* CC.* NN.*_PM.*::CCB DTCP NNC CCB NNP_PMP::544909
PR.* JJ.* PM.* JJ.* NN.*::PRSP_CCP JJN PMS JJN_CCP NNC::544910
DT.* NN.* CC.* VB.* PR.*::DTCP NNC CCP VBTS PRP::544911
DT.* NN.* CC.* PR.* CC.*::DTC NNC CCB PRI CCT::544912
VB.* RB.* DT.* NN.* DT.*::VBTS RBW DTP NNP DTC::544913
VB.* PR.* CC.* VB.* PR.*::VBTS PRS CCP VBTR PRS::544914
PR.* CC.* VB.* PR.* DT.*::PRS CCP VBTR PRS DTC::544915
NN.* CC.* VB.* RB.* DT.*::NNC CCT VBW RBW DTC::544916
VB.* PM.* NN.* LM RB.*::VBH PMS NNC LM RBF::544917
NN.* CC.* DT.* NN.* CC.*::NNP CCB DTCP NNC CCB::544918
NN.* CC.* RB.* PR.* VB.*::NNP CCP RBF PRS VBS::544919
VB.* PR.* CC.* PR.* NN.*::VBTS PRS CCT PRSP_CCP NNC::544920
CC.* FW CC.* DT.* NN.*::CCB FW CCA DTC NNC::544921
LM RB.* VB.* CC.* NN.*::LM RBW_CCP VBTS CCT NNC::544922
RB.* VB.* CC.* NN.* CC.*::RBW_CCP VBTS CCT NNC CCB::544923
CC.* FW CC.* VB.* NN.*::CCT FW CCP VBH NNC::544924
NN.* DT.* NN.* LM VB.*::NNC DTP NNP LM VBTF::544925
DT.* NN.* LM VB.* RB.*::DTP NNP LM VBTF RBI::544926
PR.* CC.* JJ.* CC.* NN.*::PRS CCT JJD CCP NNC::544927
LM VB.* NN.* CC.* JJ.*::LM VBTS NNC CCT JJD::544928
VB.* NN.* CC.* JJ.* CC.*::VBTS NNC CCT JJD CCB::544929
JJ.* PM.* JJ.* NN.* VB.*::JJN PMS JJN_CCP NNC VBW::544930
CD.* CC.* NN.* CC.* NN.*_PM.*::CDB CCP NNC CCT NNC_PMC::544931
VB.* CC.* NN.* CC.* CC.*::VBTS CCT NNC CCB CCR::544932
PR.* CC.* NN.* CC.* CD.*::PRS CCT NNC CCB CDB::544933
CC.* NN.* CC.* CD.* NN.*_PM.*::CCT NNC CCB CDB NNC_PMC::544934
RB.* CC.* VB.* CC.* NN.*::RBD CCP VBTS CCB NNC::544935
NN.* CC.* NN.* DT.* PR.*::NNC CCB NNP DTC PRSP_CCP::544936
CD.* NN.* DT.* VB.* RB.*::CDB NNC DTC VBTS RBL::544937
JJ.* NN.* LM VB.* RB.*::JJD_CCP NNC LM VBTS RBW_CCP::544938
DT.* NN.* CC.* JJ.* CC.*::DTC NNC CCP JJD CCP::544939
NN.* CC.* JJ.* CC.* VB.*::NNC CCP JJD CCP VBTR::544940
CC.* JJ.* CC.* VB.* CC.*::CCP JJD CCP VBTR CCB::544941
JJ.* CC.* NN.* CC.* VB.*::JJD CCP NNC CCA VBTS::544942
NN.* RB.* CC.* RB.* NN.*::NNC RBR CCT RBW_CCP NNC::544943
CC.* RB.* NN.* CC.* NN.*::CCT RBW_CCP NNC CCB NNC::544944
NN.* CC.* NN.* CC.* NN.*_PM.*::NNC CCB NNPA CCT NNP_PMP::544945
VB.* PM.* NN.* CC.* NN.*::VBTS_CCP PMS NNC CCB NNP::544946
DT.* NN.* NN.* CC.* DT.*::DTP NNP NNP CCT DTC::544947
DT.* NN.* DT.* NN.* CC.*::DTCP NNC DTP NNP CCA::544948
NN.* LM VB.* CC.* VB.*::NNP LM VBTS CCT VBW::544949
CC.* VB.* CC.* NN.* RB.*::CCP VBAF CCB NNC RBL::544950
VB.* CC.* NN.* RB.* CC.*::VBAF CCB NNC RBL CCT::544951
NN.* DT.* NN.* CC.* VB.*::NNC DTP NNP CCA VBTS::544952
DT.* NN.* CC.* VB.* CC.*::DTP NNP CCA VBTS CCT::544953
CC.* NN.* CC.* VB.* CD.*::CCP NNC CCP VBH CDB::544954
NN.* CC.* JJ.* NN.* CD.*::NNC CCT JJN_CCP NNC CDB::544955
DT.* DT.* NN.* DT.* NN.*_PM.*::DTC DTCP NNC DTP NNP_PMC::544956
FW CC.* DT.* NN.* CC.*::FW CCT DTCP NNC CCP::544957
CD.* CC.* NN.* CC.* DT.*::CDB CCP NNC CCT DTCP::544958
CD.* LM VB.* PM.* NN.*::CDB LM VBTS PMS NNC::544959
CC.* CC.* NN.* CC.* PR.*_PM.*::CCT CCT NNC CCP PRO_PMP::544960
PR.* NN.* CC.* JJ.* NN.*::PRI_CCP NNC CCB JJD_CCP NNC::544961
DT.* NN.* CC.* NN.* NN.*::DTC NNC CCP NNP NNP::544962
VB.* CC.* NN.* CC.* CD.*::VBTF CCT NNC CCB CDB::544963
NN.* CC.* CC.* RB.* NN.*::NNC CCR CCT RBF NNC::544964
LM JJ.* CC.* NN.* PR.*::LM JJD CCT NNC_CCP PRO::544965
CC.* NN.* PR.* LM VB.*::CCT NNC_CCP PRO LM VBTF::544966
NN.* PR.* LM VB.* CC.*::NNC_CCP PRO LM VBTF CCT::544967
VB.* CC.* NN.* LM VB.*::VBW CCB NNC LM VBTR::544968
CC.* NN.* CC.* NN.* PM.*::CCT NNC CCA NNC PMS::544969
RB.* DT.* CD.* NN.* CC.*::RBI DTC CDB NNC CCP::544970
CC.* JJ.* NN.* CC.* VB.*::CCB JJD_CCP NNC CCP VBTF::544971
JJ.* NN.* CC.* VB.* CC.*::JJD_CCP NNC CCP VBTF CCT::544972
DT.* PR.* CC.* NN.* CC.*::DTC PRI CCB NNC CCT::544973
CC.* NN.* LM VB.* CC.*::CCB NNC LM VBOF CCB::544974
VB.* CD.* CC.* DT.* NN.*::VBH_CCP CDB CCP DTCP NNC::544975
CD.* CC.* DT.* NN.* CC.*::CDB CCP DTCP NNC CCP::544976
DT.* NN.* CC.* VB.* CC.*::DTCP NNC CCP VBW CCT::544977
CC.* NN.* NN.* CC.* NN.*_PM.*::CCB NNP_CCP NNP CCT NNP_PMP::544978
CD.* CC.* DT.* NN.* RB.*::CDB CCP DTCP NNC RBL::544979
CC.* NN.* CC.* DT.* NN.*::CCB NNC CCA DTC NNC::544980
NN.* CC.* VB.* CC.* JJ.*::NNP CCP VBTR CCB JJD::544981
NN.* CC.* VB.* RB.* NN.*::NNP CCP VBTS RBW_CCP NNP::544982
NN.* NN.* LM VB.* JJ.*::NNP NNP LM VBH JJD_CCP::544983
DT.* PR.* DT.* NN.* CC.*::DTC PRI_CCP DTCP NNC CCP::544984
CC.* DT.* JJ.* PM.* NN.*::CCT DTCP JJD PMS NNP::544985
VB.* PM.* NN.* CC.* JJ.*::VBW PMS NNC CCB JJD::544986
CC.* JJ.* CC.* JJ.* NN.*::CCB JJD CCP JJD_CCP NNC::544987
CC.* JJ.* NN.* CC.* CC.*::CCP JJD_CCP NNC CCT CCT::544988
NN.* CC.* VB.* CC.* JJ.*::NNC CCP VBTS CCB JJD_CCP::544989
NN.* CC.* NN.* CC.* DT.*::NNC CCT NNP CCP DTP::544990
CC.* VB.* CC.* PR.* NN.*::CCP VBTF CCT PRI_CCP NNC::544991
LM VB.* CC.* NN.* NN.*::LM VBTS CCT NNC_CCP NNC::544992
VB.* CC.* NN.* NN.* CC.*::VBTS CCT NNC_CCP NNC CCT::544993
PR.* NN.* CC.* NN.* CC.*::PRSP_CCP NNC CCT NNP CCP::544994
LM VB.* VB.* CC.* FW::LM VBTS VBW CCT FW::544995
CC.* NN.* CC.* PR.* NN.*::CCT NNP CCT PRI_CCP NNC::544996
NN.* CC.* VB.* CC.* JJ.*::NNC CCP VBOF CCB JJD::544997
NN.* NN.* CC.* JJ.* CC.*::NNP NNP CCT JJD CCB::544998
VB.* NN.* CC.* NN.* CC.*::VBTS NNC CCB NNC CCT::544999
DT.* JJ.* CC.* NN.* DT.*::DTCP JJD CCP NNC DTP::545000
CC.* NN.* PM.* NN.* CC.*::CCT NNC_CCP PMS NNC CCP::545001
NN.* CC.* VB.* CC.* VB.*::NNC CCP VBTR CCP VBOF::545002
CC.* VB.* CC.* VB.* DT.*::CCP VBTR CCP VBOF DTC::545003
VB.* DT.* NN.* NN.* NN.*_PM.*::VBTS DTP NNP NNP NNP_PMC::545004
JJ.* CC.* CC.* DT.* NN.*::JJD CCT CCT DTCP NNC::545005
NN.* VB.* NN.* CC.* CC.*::NNC_CCP VBH NNC CCT CCR::545006
VB.* NN.* CC.* CC.* PM.*::VBH NNC CCT CCR PMS::545007
NN.* CC.* CC.* PM.* JJ.*::NNC CCT CCR PMS JJD::545008
CC.* VB.* CC.* PR.* NN.*::CCP VBTR CCB PRI_CCP NNC::545009
CC.* PR.* NN.* DT.* NN.*::CCB PRI_CCP NNC DTP NNP::545010
NN.* NN.* CC.* VB.* DT.*::NNP NNP CCP VBTR DTC::545011
CC.* NN.* CC.* CC.* JJ.*::CCB NNC CCT CCT JJD::545012
NN.* NN.* RB.* VB.* NN.*_PM.*::NNP NNP RBW_CCP VBTS_CCP NNC_PMP::545013
DT.* NN.* LM VB.* CC.*::DTCP NNC LM VBTF CCT::545014
CC.* VB.* CC.* NN.* CC.*::CCA VBTF CCB NNC CCT::545015
NN.* LM VB.* RB.* CC.*::NNC LM VBTS RBI CCP::545016
LM VB.* RB.* CC.* VB.*::LM VBTS RBI CCP VBW::545017
PR.* NN.* CC.* NN.* DT.*::PRI_CCP NNC CCT NNC DTC::545018
VB.* CC.* DT.* NN.* NN.*_PM.*::VBTS CCP DTP NNP NNP_PMC::545019
VB.* DT.* NN.* CC.* NN.*_PM.*::VBOF DTC NNC CCT NNC_PMC::545020
NN.* CC.* NN.* PM.* NN.*::NNP CCB NNC_CCP PMS NNC::545021
CC.* NN.* CC.* PR.* NN.*::CCP NNC CCT PRI NNC::545022
CC.* NN.* CC.* PM.* NN.*::CCT NNC_CCP CCR PMS NNC::545023
NN.* CC.* PM.* NN.* CC.*::NNC_CCP CCR PMS NNC CCT::545024
CC.* CC.* NN.* DT.* NN.*::CCT CCT NNC DTP NNP::545025
VB.* CC.* JJ.* NN.* CC.*::VBW CCB JJN_CCP NNC CCB::545026
CC.* CC.* NN.* CC.* NN.*::CCP CCT NNC CCB NNP::545027
VB.* CC.* JJ.* NN.* CC.*::VBTR_VBAF CCB JJD_CCP NNC CCB::545028
NN.* CC.* CC.* NN.* LM::NNC CCT CCT NNPA LM::545029
CC.* NN.* CC.* NN.* CC.*::CCT NNC CCB NNPA CCA::545030
NN.* CC.* PR.* PR.* CC.*::NNC CCB PRI PRI CCT::545031
DT.* NN.* DT.* VB.* CC.*::DTCP NNC DTC VBTF CCT::545032
CC.* VB.* RB.* DT.* NN.*::CCA VBTS RBI DTC NNC::545033
NN.* NN.* CC.* VB.* CC.*::NNP NNP CCP VBTF CCT::545034
CC.* NN.* PM.* CD.* CC.*::CCB NNP PMS CDB CCP::545035
PM.* CD.* CC.* NN.* CC.*::PMS CDB CCP NNP CCB::545036
CC.* NN.* CC.* NN.* CC.*::CCA NNP CCT NNP CCB::545037
PR.* JJ.* CC.* PM.* NN.*::PRI_CCP JJD_CCP CCR PMS NNC::545038
NN.* CC.* CC.* PR.* DT.*::NNC CCR CCT PRQ_CCP DTCP::545039
NN.* NN.* RB.* CC.* NN.*::NNP NNP RBL CCT NNC::545040
NN.* NN.* DT.* RB.* NN.*::NNP NNP DTC RBW_CCP NNC::545041
PR.* NN.* DT.* VB.* CC.*::PRI_CCP NNC DTC VBTS CCA::545042
CC.* NN.* VB.* DT.* NN.*::CCT NNP VBW DTC NNC::545043
NN.* VB.* DT.* NN.* CC.*::NNP VBW DTC NNC CCB::545044
LM VB.* CC.* NN.* CC.*::LM VBTS CCP NNC CCB::545045
NN.* LM VB.* CC.* VB.*::NNC LM VBTS CCP VBAF::545046
JJ.* JJ.* NN.* CC.* NN.*_PM.*::JJD_CCP JJD_CCP NNC CCB NNP_PMP::545047
LM VB.* CC.* NN.* CC.*::LM VBTS CCB NNC CCR::545048
CC.* NN.* CC.* DT.* NN.*::CCB NNC CCR DTC NNC::545049
NN.* LM VB.* CC.* VB.*::NNC LM VBTS CCB VBW::545050
LM VB.* CC.* VB.* CC.*::LM VBTS CCB VBW CCB::545051
PM.* NN.* JJ.* CC.* NN.*::PMS NNC_CCP JJD CCP NNC::545052
NN.* CC.* NN.* LM RB.*::NNC CCT NNC LM RBD_CCP::545053
CC.* NN.* LM RB.* VB.*::CCT NNC LM RBD_CCP VBTF_VBOF::545054
NN.* LM RB.* VB.* DT.*::NNC LM RBD_CCP VBTF_VBOF DTC::545055
PR.* CC.* DT.* NN.* PR.*::PRQ CCT DTCP NNC_CCP PRO::545056
CC.* DT.* NN.* PR.* LM::CCT DTCP NNC_CCP PRO LM::545057
NN.* PR.* LM VB.* CC.*::NNC_CCP PRO LM VBTS CCT::545058
VB.* DT.* JJ.* NN.* RB.*::VBAF DTC JJD_CCP NNC RBW::545059
NN.* RB.* DT.* NN.* CC.*::NNC RBW DTC NNC CCB::545060
DT.* JJ.* NN.* LM NN.*::DTC JJD_CCP NNC LM NNC::545061
JJ.* NN.* RB.* CC.* DT.*::JJD_CCP NNC RBL CCT DTCP::545062
RB.* CC.* DT.* NN.* LM::RBL CCT DTCP NNC LM::545063
PM.* NN.* CC.* NN.* NN.*::PMS NNC CCB NNC_CCP NNC::545064
CC.* DT.* NN.* CC.* VB.*::CCT DTCP NNC CCT VBAF::545065
CC.* CC.* DT.* NN.* CC.*::CCB CCT DTCP NNC CCB::545066
CC.* JJ.* NN.* RB.* CC.*::CCT JJD_CCP NNC RBR CCT::545067
VB.* DT.* NN.* JJ.* CC.*::VBOF DTC NNC JJD CCB::545068
